#Bragg	Gap
Units mDeg mm 
18400.00 7.80250
18390.00 7.80618
18380.00 7.80986
18370.00 7.81354
18360.00 7.81723
18350.00 7.82092
18340.00 7.82461
18330.00 7.82831
18320.00 7.83201
18310.00 7.83571
18300.00 7.83942
18290.00 7.84313
18280.00 7.84685
18270.00 7.85056
18260.00 7.85429
18250.00 7.85801
18240.00 7.86174
18230.00 7.86547
18220.00 7.86921
18210.00 7.87295
18200.00 7.88157
18190.00 7.88523
18180.00 7.88889
18170.00 7.89256
18160.00 7.89624
18150.00 7.89992
18140.00 7.90360
18130.00 7.90728
18120.00 7.91097
18110.00 7.91467
18100.00 7.91837
18090.00 7.92207
18080.00 7.92578
18070.00 7.92949
18060.00 7.93321
18050.00 7.93693
18040.00 7.94065
18030.00 7.94438
18020.00 7.94811
18010.00 7.95185
18000.00 7.95559
17990.00 7.95934
17980.00 7.96309
17970.00 7.96684
17960.00 7.97060
17950.00 7.97436
17940.00 7.97812
17930.00 7.98190
17920.00 7.98567
17910.00 7.98945
17900.00 7.99323
17890.00 7.99702
17880.00 8.00081
17870.00 8.00461
17860.00 8.00841
17850.00 8.01221
17840.00 8.01602
17830.00 8.01983
17820.00 8.02365
17810.00 8.02747
17800.00 8.03130
17790.00 8.03513
17780.00 8.03896
17770.00 8.04280
17760.00 8.04664
17750.00 8.05049
17740.00 8.05434
17730.00 8.05819
17720.00 8.06205
17710.00 8.06591
17700.00 8.06978
17690.00 8.07365
17680.00 8.07753
17670.00 8.08141
17660.00 8.08529
17650.00 8.08918
17640.00 8.09307
17630.00 8.09697
17620.00 8.10087
17610.00 8.10478
17600.00 8.10869
17590.00 8.11260
17580.00 8.11652
17570.00 8.12044
17560.00 8.12436
17550.00 8.12830
17540.00 8.13223
17530.00 8.13617
17520.00 8.14011
17510.00 8.14406
17500.00 8.14801
17490.00 8.15197
17480.00 8.15593
17470.00 8.15989
17460.00 8.16386
17450.00 8.16783
17440.00 8.17181
17430.00 8.17579
17420.00 8.17978
17410.00 8.18377
17400.00 8.18776
17390.00 8.19176
17380.00 8.19576
17370.00 8.19977
17360.00 8.20378
17350.00 8.20779
17340.00 8.21181
17330.00 8.21583
17320.00 8.21986
17310.00 8.22389
17300.00 8.22792
17290.00 8.23197
17280.00 8.23601
17270.00 8.24006
17260.00 8.24411
17250.00 8.24817
17240.00 8.25223
17230.00 8.25629
17220.00 8.26036
17210.00 8.26444
17200.00 8.26851
17190.00 8.27260
17180.00 8.27668
17170.00 8.28077
17160.00 8.28487
17150.00 8.28897
17140.00 8.29307
17130.00 8.29718
17120.00 8.30129
17110.00 8.30540
17100.00 8.30952
17090.00 8.31365
17080.00 8.31778
17070.00 8.32191
17060.00 8.32605
17050.00 8.33018
17040.00 8.33433
17030.00 8.33848
17020.00 8.34263
17010.00 8.34679
17000.00 8.35095
16990.00 8.35512
16980.00 8.35929
16970.00 8.36346
16960.00 8.36764
16950.00 8.37183
16940.00 8.37601
16930.00 8.38020
16920.00 8.38440
16910.00 8.38860
16900.00 8.39280
16890.00 8.39701
16880.00 8.40122
16870.00 8.40544
16860.00 8.40966
16850.00 8.41389
16840.00 8.41812
16830.00 8.42235
16820.00 8.42659
16810.00 8.43083
16800.00 8.43508
16790.00 8.43933
16780.00 8.44358
16770.00 8.44784
16760.00 8.45210
16750.00 8.45637
16740.00 8.46064
16730.00 8.46492
16720.00 8.46919
16710.00 8.47348
16700.00 8.47777
16690.00 8.48206
16680.00 8.48636
16670.00 8.49066
16660.00 8.49496
16650.00 8.49927
16640.00 8.50358
16630.00 8.50790
16620.00 8.51222
16610.00 8.51655
16600.00 8.52088
16590.00 8.52521
16580.00 8.52955
16570.00 8.53390
16560.00 8.53824
16550.00 8.54259
16540.00 8.54695
16530.00 8.55131
16520.00 8.55567
16510.00 8.56004
16500.00 8.56441
16490.00 8.56879
16480.00 8.57317
16470.00 8.57756
16460.00 8.58194
16450.00 8.58634
16440.00 8.59074
16430.00 8.59514
16420.00 8.59954
16410.00 8.60395
16400.00 8.60837
16390.00 8.61279
16380.00 8.61721
16370.00 8.62164
16360.00 8.62607
16350.00 8.63050
16340.00 8.63494
16330.00 8.63939
16320.00 8.64383
16310.00 8.64829
16300.00 8.65274
16290.00 8.65720
16280.00 8.66167
16270.00 8.66614
16260.00 8.67061
16250.00 8.67509
16240.00 8.67957
16230.00 8.68406
16220.00 8.68855
16210.00 8.69304
16200.00 8.69754
16190.00 8.70204
16180.00 8.70655
16170.00 8.71106
16160.00 8.71558
16150.00 8.72009
16140.00 8.72462
16130.00 8.72915
16120.00 8.73368
16110.00 8.73821
16100.00 8.74275
16090.00 8.74730
16080.00 8.75185
16070.00 8.75640
16060.00 8.76096
16050.00 8.76552
16040.00 8.77009
16030.00 8.77466
16020.00 8.77923
16010.00 8.78381
16000.00 8.78839
15990.00 8.79298
15980.00 8.79757
15970.00 8.80217
15960.00 8.80677
15950.00 8.81137
15940.00 8.81598
15930.00 8.82059
15920.00 8.82521
15910.00 8.83478
15900.00 8.83943
15890.00 8.84410
15880.00 8.84876
15870.00 8.85343
15860.00 8.85811
15850.00 8.86279
15840.00 8.86747
15830.00 8.87216
