# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 5 Aug 2013 16:14:12 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 300.83517 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02498 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cu_foil_34819_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Cu_K_edge/nexus/34819_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Pd foil
# Sample description: Pd foil from BM29 calibrated in athena
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 1047.00   It 416.00   Iref 235.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It 
24358.852	-1.54066
24359.579	-1.47743
24360.306	-1.4162
24360.888	-1.36611
24361.616	-1.31029
24362.343	-1.26084
24363.07	-1.21921
24363.798	-1.18719
24364.525	-1.16192
24365.108	-1.14769
24365.835	-1.13609
24366.563	-1.12914
24367.291	-1.12628
24368.018	-1.12781
24368.746	-1.13247
24369.619	-1.1426
24370.347	-1.15399
24371.075	-1.16847
24371.803	-1.18399
24372.531	-1.2013
24373.26	-1.21573
24374.133	-1.23038
24374.861	-1.24001
24375.59	-1.24698
24376.463	-1.25075
24377.192	-1.25032
24378.066	-1.24652
24378.794	-1.23985
24379.668	-1.22804
24380.397	-1.21592
24381.271	-1.19745
24382	-1.17895
24382.874	-1.15338
24383.748	-1.12515
24384.623	-1.0956
24385.352	-1.06996
24386.226	-1.03902
24387.101	-1.009
24387.976	-0.983985
24388.851	-0.962886
24389.58	-0.948783
24390.454	-0.93835
24391.329	-0.936337
24392.204	-0.943658
24393.08	-0.959409
24393.955	-0.984233
24394.976	-1.02111
24395.851	-1.05772
24396.727	-1.09585
24397.602	-1.13386
24398.477	-1.16682
24399.499	-1.20068
24400.375	-1.22306
24401.25	-1.24017
24402.126	-1.25062
24403.148	-1.25546
24404.024	-1.25445
24405.046	-1.24824
24405.922	-1.23993
24406.944	-1.22841
24407.82	-1.21656
24408.842	-1.20345
24409.718	-1.19318
24410.741	-1.1818
24411.763	-1.17261
24412.64	-1.16407
24413.663	-1.15807
24414.685	-1.15266
24415.708	-1.14851
24416.731	-1.14457
24417.608	-1.14123
24418.631	-1.1358
24419.654	-1.12816
24420.678	-1.11829
24421.701	-1.10428
24422.724	-1.08772
24423.748	-1.06978
24424.771	-1.04962
24425.941	-1.02799
24426.965	-1.00947
24427.989	-0.996168
24429.013	-0.987163
24430.037	-0.983322
24431.207	-0.985799
24432.232	-0.994367
24433.256	-1.00754
24434.427	-1.02601
24435.451	-1.04433
24436.622	-1.06665
24437.647	-1.08675
24438.818	-1.10744
24439.843	-1.12387
24441.014	-1.1404
24442.039	-1.15251
24443.211	-1.16343
24444.383	-1.17098
24445.408	-1.17564
24446.58	-1.17921
24447.752	-1.17985
24448.778	-1.17911
24449.95	-1.17705
24451.122	-1.17318
24452.295	-1.16898
24453.467	-1.16415
24454.64	-1.15835
24455.813	-1.15291
24456.986	-1.14789
24458.159	-1.14163
24459.332	-1.13562
24460.505	-1.12974
24461.678	-1.12363
24462.852	-1.11818
24464.172	-1.11154
24465.346	-1.10613
24466.52	-1.10102
24467.694	-1.09587
24469.015	-1.09041
24470.189	-1.08527
24471.363	-1.08014
24472.684	-1.07573
24473.859	-1.07262
24475.18	-1.0704
24476.355	-1.06968
24477.677	-1.07166
24478.852	-1.075
24480.174	-1.08083
24481.496	-1.08743
24482.672	-1.09604
24483.994	-1.1054
24485.317	-1.116
24486.639	-1.12738
24487.815	-1.13637
24489.138	-1.14703
24490.461	-1.15539
24491.785	-1.1626
24493.108	-1.16891
24494.432	-1.17253
24495.755	-1.17471
24497.079	-1.17532
24498.403	-1.17399
24499.727	-1.17166
24501.052	-1.16772
24502.376	-1.16338
24503.701	-1.15701
24505.173	-1.1493
24506.497	-1.14187
24507.823	-1.13432
24509.148	-1.1275
24510.62	-1.12052
24511.946	-1.11511
24513.419	-1.11005
24514.744	-1.10661
24516.07	-1.10411
24517.544	-1.10263
24518.87	-1.10156
24520.344	-1.10165
24521.818	-1.10189
24523.144	-1.1025
24524.619	-1.10383
24526.093	-1.10585
24527.42	-1.10801
24528.895	-1.11082
24530.37	-1.11449
24531.845	-1.11833
24533.173	-1.12191
24534.648	-1.12613
24536.124	-1.12923
24537.6	-1.13288
24539.076	-1.13572
24540.552	-1.13918
24542.028	-1.1433
24543.505	-1.14717
24544.982	-1.15199
24546.459	-1.15766
24547.936	-1.1635
24549.561	-1.17011
24551.038	-1.17563
24552.516	-1.18077
24553.993	-1.18528
24555.619	-1.1895
24557.097	-1.19225
24558.576	-1.19497
24560.202	-1.19754
24561.681	-1.19898
24563.16	-1.20067
24564.787	-1.20084
24566.266	-1.20117
24567.894	-1.20059
24569.521	-1.19873
24571.001	-1.19551
24572.629	-1.19207
24574.109	-1.18732
24575.738	-1.18147
24577.367	-1.17545
24578.995	-1.16966
24580.476	-1.16413
24582.106	-1.15957
24583.735	-1.15465
24585.365	-1.15105
24586.995	-1.14704
24588.625	-1.14374
24590.255	-1.14052
24591.886	-1.13748
24593.517	-1.13553
24595.148	-1.13394
24596.779	-1.13279
24598.411	-1.13178
24600.042	-1.13132
24601.674	-1.13239
24603.455	-1.1332
24605.087	-1.13564
24606.72	-1.13871
24608.352	-1.14282
24610.134	-1.14801
24611.767	-1.15499
24613.549	-1.16276
24615.183	-1.17107
24616.817	-1.17908
24618.6	-1.1878
24620.234	-1.19551
24622.017	-1.20235
24623.801	-1.20878
24625.436	-1.21359
24627.22	-1.21797
24629.004	-1.22164
24630.64	-1.22389
24632.424	-1.22592
24634.209	-1.22703
24635.994	-1.22778
24637.631	-1.22851
24639.417	-1.22862
24641.203	-1.2293
24642.989	-1.2294
24644.776	-1.23032
24646.562	-1.23093
24648.349	-1.2307
24650.137	-1.23059
24651.924	-1.22931
24653.712	-1.22722
24655.5	-1.22477
24657.288	-1.2205
24659.226	-1.21651
24661.015	-1.21159
24662.804	-1.20682
24664.593	-1.20189
24666.532	-1.19691
24668.322	-1.19296
24670.112	-1.18932
24672.052	-1.18513
24673.843	-1.18093
24675.783	-1.17739
24677.574	-1.17472
24679.515	-1.17184
24681.307	-1.17065
24683.248	-1.17034
24685.041	-1.17032
24686.983	-1.17173
24688.925	-1.17472
24690.718	-1.17798
24692.661	-1.18195
24694.604	-1.1874
24696.548	-1.19295
24698.342	-1.19875
24700.286	-1.20564
24702.231	-1.21229
24704.175	-1.21997
24706.12	-1.22689
24708.066	-1.23264
24710.011	-1.23757
24711.957	-1.24078
24713.904	-1.24392
24715.85	-1.24601
24717.797	-1.24751
24719.744	-1.24846
24721.692	-1.24836
24723.789	-1.24868
24725.737	-1.24738
24727.686	-1.24669
24729.635	-1.24512
24731.734	-1.24409
24733.683	-1.2436
24735.633	-1.24354
24737.733	-1.24404
24739.683	-1.24552
24741.784	-1.24677
24743.735	-1.24844
24745.836	-1.2493
24747.788	-1.25001
24749.89	-1.2496
24751.992	-1.24865
24753.945	-1.24674
24756.048	-1.24429
24758.151	-1.24179
24760.105	-1.23936
24762.209	-1.23677
24764.314	-1.23416
24766.418	-1.23215
24768.524	-1.22948
24770.479	-1.22722
24772.585	-1.22507
24774.691	-1.22318
24776.798	-1.22169
24778.905	-1.22051
24781.012	-1.21931
24783.12	-1.21825
24785.228	-1.21728
24787.336	-1.21704
24789.596	-1.21653
24791.705	-1.21696
24793.815	-1.2184
24795.925	-1.22043
24798.035	-1.22309
24800.296	-1.22706
24802.407	-1.23195
24804.519	-1.23646
24806.781	-1.24246
24808.893	-1.24804
24811.157	-1.25451
24813.27	-1.2603
24815.534	-1.26529
24817.647	-1.26898
24819.912	-1.27231
24822.027	-1.27384
24824.293	-1.27445
24826.408	-1.27359
24828.674	-1.27313
24830.941	-1.27227
24833.058	-1.27139
24835.325	-1.27113
24837.594	-1.27052
24839.862	-1.27101
24842.131	-1.27025
24844.401	-1.26993
24846.519	-1.27001
24848.79	-1.26982
24851.06	-1.26989
24853.331	-1.26941
24855.603	-1.26886
24857.875	-1.2683
24860.147	-1.2681
24862.42	-1.26704
24864.845	-1.26562
24867.118	-1.26466
24869.392	-1.26341
24871.667	-1.26223
24873.942	-1.26073
24876.369	-1.26016
24878.644	-1.25948
24880.921	-1.25915
24883.349	-1.25873
24885.626	-1.25882
24887.903	-1.25848
24890.333	-1.25827
24892.611	-1.25829
24895.042	-1.25905
24897.321	-1.25963
24899.753	-1.26031
24902.033	-1.2621
24904.465	-1.26327
24906.898	-1.26507
24909.18	-1.26718
24911.614	-1.26827
24914.048	-1.27017
24916.331	-1.27213
24918.766	-1.27393
24921.202	-1.27636
24923.638	-1.27869
24926.075	-1.28097
24928.512	-1.28351
24930.797	-1.28516
24933.235	-1.28763
24935.674	-1.28952
24938.113	-1.29044
24940.552	-1.29189
24942.993	-1.29248
24945.586	-1.29371
24948.027	-1.29433
24950.468	-1.29487
24952.91	-1.29564
24955.352	-1.29594
24957.796	-1.2961
24960.392	-1.29717
24962.835	-1.29705
24965.28	-1.29758
24967.878	-1.29703
24970.323	-1.29696
24972.769	-1.2972
24975.368	-1.29673
24977.815	-1.29653
24980.415	-1.29714
24982.863	-1.2961
24985.465	-1.29569
24987.913	-1.29492
24990.516	-1.2941
24992.966	-1.29347
24995.569	-1.29246
24998.173	-1.29209
25000.624	-1.29185
25003.23	-1.2913
25005.835	-1.29208
25008.441	-1.29187
25010.895	-1.2926
25013.502	-1.29329
25016.11	-1.2946
25018.718	-1.29553
