# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Fri, 12 Jul 2013 11:59:02 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 298.46277 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.11999 mm; horizontal gap= 0.80009 mm; vertical offset= 0.02500 mm; horizontal offset= 0.00001 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.20000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.85000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 nA
# Atn5 (Xia) filters: 0.5mm C Out 1.0mm C Out 2.0mm C Out 4.0mm C In
# Sample stage: x: 0.00 mm y: 20.00 mm z: 0.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Ta_foil_33826_1.dat'
# Nexus output file: '/dls/i20/data/2013/sp6922-1/Ta_L3edge/nexus/33826_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Ta_foil
# Sample description: Ta foil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 1075.33   It 423.00   Iref 242.33
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
10065.3110	1.01938
10067.4330	1.00953
10069.5740	0.99264
10071.7260	0.97135
10073.8820	0.95083
10076.0650	0.93455
10078.2440	0.92479
10080.4510	0.92035
10082.6560	0.91969
10084.8810	0.92079
10087.1200	0.92224
10089.3630	0.92266
10091.6290	0.92216
10093.8990	0.92188
10096.1830	0.92230
10098.4790	0.92406
10100.7910	0.92734
10103.1060	0.93124
10105.4410	0.93391
10107.7890	0.93476
10110.1450	0.93451
10112.5170	0.93365
10114.8960	0.93366
10117.2940	0.93524
10119.6970	0.93719
10122.1180	0.93968
10124.5480	0.94177
10126.9920	0.94335
10129.4470	0.94391
10131.9130	0.94245
10134.3930	0.93911
10136.8880	0.93382
10139.3880	0.92656
10141.9020	0.91856
10144.4330	0.91083
10146.9760	0.90379
10149.5280	0.89735
10152.0910	0.89182
10154.6710	0.88645
10157.2580	0.88240
10159.8620	0.88035
10162.4720	0.88016
10165.0980	0.88049
10167.7380	0.88096
10170.3880	0.88206
10173.0510	0.88363
10175.7230	0.88525
10178.4120	0.88714
10181.1100	0.88892
10183.8230	0.88979
10186.5480	0.89059
10189.2810	0.89060
10192.0290	0.89025
10194.7880	0.88831
10197.5640	0.88563
10200.3440	0.88161
10203.1400	0.87725
10205.9500	0.87289
10208.7730	0.86874
10211.6060	0.86480
10214.4490	0.86111
10217.3080	0.85750
10220.1750	0.85284
10223.0650	0.84795
10225.9530	0.84339
10228.8620	0.83959
10231.7770	0.83725
10234.7140	0.83627
10237.6540	0.83558
10240.6070	0.83457
10243.5740	0.83302
10246.5550	0.83151
10249.5470	0.83045
10252.5490	0.82961
10255.5660	0.82911
10258.5950	0.82823
10261.6350	0.82699
10264.6880	0.82472
10267.7520	0.82289
10270.8260	0.82086
10273.9160	0.81941
10277.0170	0.81809
10280.1330	0.81681
10283.2610	0.81524
10286.3990	0.81288
10289.5480	0.80989
10292.7100	0.80629
10295.8860	0.80305
10299.0730	0.79875
10302.2730	0.79469
10305.4810	0.79061
10308.7050	0.78664
10311.9390	0.78310
10315.1890	0.77969
10318.4440	0.77630
10321.7180	0.77329
10325.0030	0.77065
10328.3000	0.76802
10331.6120	0.76550
10334.9330	0.76342
10338.2640	0.76249
10341.6100	0.76165
10344.9690	0.76058
10348.3350	0.75897
10351.7170	0.75700
10355.1100	0.75537
10358.5210	0.75361
10361.9350	0.75124
10365.3680	0.74948
10368.8100	0.74786
10372.2620	0.74587
10375.7330	0.74356
10379.2130	0.74090
10382.7040	0.73775
10386.2080	0.73447
10389.7210	0.73129
10393.2510	0.72845
10396.7890	0.72643
10400.3440	0.72429
10403.9090	0.72173
10407.4850	0.71877
10411.0750	0.71413
10414.6710	0.70891
10418.2880	0.70339
10421.9140	0.69804
10425.5530	0.69361
10429.2020	0.68981
10432.8600	0.68663
10436.5350	0.68366
10440.2240	0.68163
10443.9260	0.68004
10447.6330	0.67882
10451.3580	0.67788
10455.0950	0.67738
10458.8420	0.67699
10462.6020	0.67669
10466.3720	0.67593
10470.1540	0.67458
10473.9550	0.67212
10477.7620	0.66878
10481.5810	0.66522
10485.4160	0.66134
10489.2580	0.65765
10493.1140	0.65384
10496.9850	0.65064
10500.8690	0.64796
10504.7650	0.64487
10508.6660	0.64158
10512.5860	0.63802
10516.5180	0.63443
10520.4580	0.63051
10524.4170	0.62615
10528.3870	0.62114
10532.3590	0.61681
10536.3520	0.61281
10540.3560	0.60938
10544.3750	0.60617
10548.3980	0.60297
10552.4390	0.60005
10556.4900	0.59791
10560.5560	0.59587
10564.6290	0.59381
10568.7240	0.59166
10572.8240	0.58976
10576.9380	0.58861
10581.0630	0.58706
10585.2010	0.58574
10589.3530	0.58405
10593.5100	0.58206
10597.6840	0.57999
10601.8750	0.57683
10606.0750	0.57275
10610.2860	0.56859
10614.5060	0.56435
10618.7390	0.56021
10622.9910	0.55633
10627.2470	0.55259
10631.5200	0.54886
10635.8040	0.54479
10640.0980	0.54025
10644.4110	0.53593
10648.7300	0.53159
10653.0600	0.52748
10657.4050	0.52411
10661.7640	0.52076
10666.1360	0.51747
10670.5170	0.51433
10674.9090	0.51193
10679.3160	0.50953
10683.7300	0.50753
10688.1680	0.50543
10692.6030	0.50349
10697.0570	0.50149
10701.5270	0.49942
10706.0050	0.49657
10710.4970	0.49342
10715.0010	0.49036
10719.5190	0.48694
10724.0500	0.48337
10728.5870	0.47975
10733.1380	0.47604
10737.7020	0.47265
10742.2760	0.46924
10746.8630	0.46603
10751.4690	0.46267
10756.0820	0.45935
10760.7020	0.45562
10765.3440	0.45170
10769.9950	0.44765
10774.6530	0.44313
10779.3290	0.43905
10784.0170	0.43500
10788.7140	0.43106
10793.4270	0.42750
10798.1470	0.42414
10802.8810	0.42068
10807.6320	0.41777
10812.3900	0.41480
10817.1630	0.41191
10821.9460	0.40921
10826.7430	0.40688
10831.5520	0.40446
10836.3740	0.40181
10841.2040	0.39894
10846.0500	0.39585
10850.9030	0.39254
10855.7760	0.38889
10860.6580	0.38545
10865.5490	0.38125
10870.4580	0.37736
10875.3730	0.37354
10880.3020	0.36958
10885.2410	0.36604
10890.1980	0.36251
10895.1660	0.35875
10900.1430	0.35519
10905.1370	0.35197
10910.1380	0.34816
10915.1570	0.34440
10920.1840	0.34063
10925.2260	0.33660
10930.2730	0.33305
10935.3420	0.32897
10940.4180	0.32524
10945.5060	0.32191
10950.6070	0.31866
10955.7170	0.31564
10960.8470	0.31234
10965.9820	0.30939
10971.1320	0.30646
10976.2950	0.30362
10981.4650	0.30033
10986.6530	0.29671
10991.8520	0.29329
10997.0630	0.28976
11002.2840	0.28632
11007.5180	0.28278
11012.7720	0.27921
11018.0290	0.27518
11023.2970	0.27135
11028.5830	0.26754
11033.8790	0.26381
11039.1890	0.25985
11044.5080	0.25585
11049.8420	0.25197
11055.1870	0.24820
11060.5390	0.24434
11065.9130	0.24030
11071.2900	0.23641
11076.6860	0.23281
11082.0920	0.22903
11087.5040	0.22567
11092.9410	0.22244
11098.3820	0.21969
11100.0020	0.21892
