# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Sat, 13 Jul 2013 08:51:41 BST
# Ring energy: 3.00091 GeV
# Initial ring current: 301.60874 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.11999 mm; horizontal gap= 0.80009 mm; vertical offset= 0.02500 mm; horizontal offset= 0.00001 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= -3.75000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -2.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 1 uA/V Offsets: 5 nA
# Atn5 (Xia) filters: 0.2mm Al Out 0.5mm Al Out 1.0mm Al Out 3.00mm Al In
# Sample stage: x: -2.00 mm y: 18.00 mm z: -1.50 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Nb_foil_33867_1.dat'
# Nexus output file: '/dls/i20/data/2013/sp6922-1/Nb_Kedge/nexus/33867_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Nb_foil
# Sample description: Nb foil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 70.67   It 422.33   Iref 490.33
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
19438.3640	0.66441
19441.6960	0.66337
19445.0200	0.66237
19448.3730	0.66167
19451.7520	0.66056
19455.1230	0.65943
19458.5200	0.65831
19461.9170	0.65712
19465.3150	0.65592
19468.7440	0.65471
19472.1740	0.65343
19475.6350	0.65269
19479.0950	0.65212
19482.5730	0.65165
19486.0520	0.65109
19489.5530	0.65001
19493.0580	0.64891
19496.5870	0.64792
19500.1110	0.64743
19503.6680	0.64718
19507.2220	0.64683
19510.7910	0.64690
19514.3870	0.64699
19517.9660	0.64685
19521.5850	0.64676
19525.1970	0.64578
19528.8420	0.64367
19532.4730	0.64136
19536.1210	0.63807
19539.7960	0.63483
19543.4890	0.63173
19547.1790	0.62883
19550.8790	0.62663
19554.5980	0.62488
19558.3190	0.62311
19562.0640	0.62170
19565.8280	0.61998
19569.5890	0.61852
19573.3680	0.61708
19577.1600	0.61587
19580.9590	0.61539
19584.7820	0.61494
19588.6020	0.61466
19592.4580	0.61390
19596.3070	0.61324
19600.1600	0.61243
19604.0350	0.61162
19607.9280	0.61085
19611.8300	0.60974
19615.7360	0.60891
19619.6550	0.60814
19623.6010	0.60747
19627.5580	0.60665
19631.5060	0.60556
19635.4850	0.60436
19639.4750	0.60277
19643.4820	0.60091
19647.4820	0.59896
19651.5060	0.59700
19655.5310	0.59473
19659.5960	0.59264
19663.6360	0.59049
19667.7230	0.58859
19671.7860	0.58633
19675.8730	0.58471
19679.9960	0.58276
19684.1130	0.58118
19688.2510	0.57958
19692.4050	0.57809
19696.5420	0.57664
19700.7230	0.57557
19704.8960	0.57460
19709.0760	0.57409
19713.2960	0.57338
19717.5100	0.57273
19721.7520	0.57205
19725.9850	0.57111
19730.2330	0.56995
19734.5040	0.56877
19738.7730	0.56753
19743.0670	0.56632
19747.3770	0.56516
19751.6920	0.56384
19756.0200	0.56232
19760.3580	0.56073
19764.7090	0.55911
19769.0700	0.55728
19773.4560	0.55533
19777.8410	0.55357
19782.2340	0.55159
19786.6450	0.54996
19791.0680	0.54790
19795.5110	0.54618
19799.9550	0.54453
19804.4020	0.54280
19808.9020	0.54116
19813.3850	0.53985
19817.8660	0.53847
19822.3860	0.53724
19826.9090	0.53609
19831.4410	0.53501
19835.9820	0.53393
19840.5510	0.53259
19845.1160	0.53131
19849.7040	0.52988
19854.2950	0.52852
19858.8990	0.52709
19863.5210	0.52582
19868.1560	0.52442
19872.8030	0.52317
19877.4500	0.52167
19882.1350	0.52039
19886.8040	0.51909
19891.5080	0.51752
19896.2120	0.51601
19900.9280	0.51421
19905.6490	0.51261
19910.3910	0.51090
19915.1470	0.50917
19919.9160	0.50750
19924.6960	0.50576
19929.4910	0.50410
19934.2960	0.50242
19939.0980	0.50081
19943.9240	0.49921
19948.7600	0.49774
19953.6100	0.49619
19958.4750	0.49504
19963.3520	0.49350
19968.2480	0.49211
19973.1370	0.49071
19978.0580	0.48922
19982.9780	0.48779
19987.9180	0.48648
19992.8630	0.48507
19997.8300	0.48361
20000.0110	0.48291
