# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Sat, 3 Oct 2015 14:59:25 BST
# Ring energy: 3.00090 GeV
# Initial ring current: 264.43117 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00100 mm
#  
# Primary slits:  vertical gap= 0.11000 mrad; horizontal gap= 0.67011 mrad; vertical offset= 0.02499 mrad; horizontal offset= -0.06504 mrad
# Secondary slits:  vertical gap= 6.39600 mm; horizontal gap= 24.69500 mm; vertical offset= -0.00100 mm; horizontal offset= -0.00050 mm
# Experimental slits:  vertical gap= 1.39981 mm; horizontal gap= 11.99991 mm; vertical offset= 1.32001 mm; horizontal offset= -0.00001 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.89 mrad
# Harmonic rejection mirrors coating: Rh current
# I0 Stanford sensitivity: 1 uA/V Offsets: 5 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 100 nA/V Offsets: 500 pA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out C 0.5 mm Out C 1.0 mm In C 2.0 mm In C 4.0 mm In
# Sample stage: x: 1.00 mm y: 40.00 mm z: 0.00 mm rot: -0.00 deg roll: 1.56 deg pitch: -10.94 deg
# Ascii output file name: 'BrKedge//ascii/KBr_pellet_trans_56597_1.dat'
# Nexus output file: '/dls/i20/data/2015/cm12176-4/BrKedge//nexus/56597_1.nxs'
# XML folder and files:
# /dls/i20/data/2015/cm12176-4/xml/BrKedge/
# Br_trans
# KBr_pellet_trans
# Detector_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
# Sample name: KBr_pellet_trans
# Sample description: KBr_pellet_trans
# Dark current intensity was collected over 1.00s. Average counts per second: I0 569.00   It 296.00   Iref 511.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It	
13575.9085	1.20291
13577.4907	1.20284
13579.0835	1.20172
13580.6897	1.20344
13582.3154	1.20656
13583.9412	1.21037
13585.5834	1.2141
13587.2404	1.21677
13588.9072	1.21889
13590.5901	1.21949
13592.2842	1.21967
13593.9867	1.21981
13595.7009	1.22011
13597.4299	1.2205
13599.1737	1.22064
13600.9251	1.22061
13602.6918	1.21904
13604.4692	1.21657
13606.2557	1.21365
13608.0566	1.21056
13609.8732	1.20741
13611.7011	1.20437
13613.5412	1.20151
13615.3867	1.19875
13617.253	1.19626
13619.127	1.19411
13621.0168	1.19255
13622.9117	1.19161
13624.8242	1.1909
13626.7485	1.19045
13628.6882	1.19027
13630.6311	1.18989
13632.5909	1.1892
13634.567	1.18893
13636.5505	1.18891
13638.5481	1.18869
13640.5607	1.18833
13642.5775	1.18791
13644.6103	1.18756
13646.6586	1.18725
13648.717	1.18669
13650.7837	1.18587
13652.8714	1.18475
13654.9598	1.18353
13657.0614	1.18113
13659.1887	1.18024
13661.322	1.17859
13663.46	1.17686
13665.6146	1.17523
13667.7889	1.17371
13669.9662	1.17218
13672.1569	1.17061
13674.3614	1.16887
13676.5758	1.16733
13678.809	1.1659
13681.0502	1.1644
13683.2999	1.16304
13685.5703	1.16188
13687.8451	1.16079
13690.1329	1.16025
13692.4302	1.15972
13694.7487	1.15919
13697.0735	1.15854
13699.4146	1.15825
13701.7628	1.15798
13704.1269	1.15758
13706.5032	1.15721
13708.889	1.15658
13711.2866	1.15577
13713.7037	1.15482
13716.1222	1.1536
13718.5566	1.15244
13721.0078	1.15121
13723.4663	1.15001
13725.939	1.14858
13728.4245	1.14719
13730.9227	1.14572
13733.4274	1.14418
13735.954	1.14258
13738.4857	1.14123
13741.0294	1.13967
13743.5882	1.13829
13746.1599	1.13683
13748.7413	1.13525
13751.3328	1.13373
13753.9386	1.13237
13756.5624	1.13114
13759.1895	1.12988
13761.831	1.12873
13764.4909	1.12762
13767.1574	1.12632
13769.8393	1.12516
13772.5318	1.124
13775.2305	1.12291
13777.9541	1.1219
13780.6817	1.12062
13783.419	1.11943
13786.17	1.11802
13788.9358	1.11669
13791.7135	1.1153
13794.5024	1.11382
13797.3058	1.11249
13800.1178	1.11096
13802.9439	1.10955
13805.7831	1.10815
13808.6342	1.1067
13811.4939	1.10519
13814.3696	1.1037
13817.2572	1.10224
13820.1553	1.10082
13823.0671	1.09935
13825.9913	1.09782
13828.9264	1.09634
13831.8782	1.09477
13834.8349	1.09326
13837.8073	1.09187
13840.7927	1.09059
13843.7895	1.08919
