# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Tue, 29 May 2012 11:29:46 BST
# Ring energy: 3.00086 GeV
# Initial ring current: 298.39219 mA
# Filling mode: Remote Fill
# Wiggler gap selected: 25.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80003 mm; vertical offset= 0.01994 mm; horizontal offset= -0.00005 mm
# Secondary slits:  vertical gap= 6.00000 mm; horizontal gap= 24.50300 mm; vertical offset= 0.00000 mm; horizontal offset= -0.00150 mm
# Experimental slits:  vertical gap= 12.00000 mm; horizontal gap= 12.79992 mm; vertical offset= 0.00000 mm; horizontal offset= -0.00017 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.39 mrad
# Harmonic rejection mirrors coating: Si 7keV
# I0 Stanford sensitivity: 10 uA/V
# It Stanford sensitivity: 1 uA/V
#
# Ascii output file name: 'Mn foil_21457.dat'
# Nexus output file: '/dls/i20/data/2012/cm5715-2/Mn_foil_XAS/nexus/Mn foil_21457.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample description: Please add a description...
#
#
# Dark current intensity (Hz): I0      0   It      0   Iref      0
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
7041.1000	-0.63690
7042.6000	-0.63900
7044.1000	-0.64120
7045.6000	-0.64330
7047.1000	-0.64460
7048.6000	-0.64700
7050.1000	-0.64950
7051.6000	-0.65140
7053.1000	-0.65340
7054.6000	-0.65530
7056.1000	-0.65750
7057.6000	-0.65940
7059.1000	-0.66050
7060.6000	-0.66330
7062.1000	-0.66510
7063.6000	-0.66740
7065.1000	-0.66950
7066.6000	-0.67150
7068.1000	-0.67360
7069.6000	-0.67540
7071.1000	-0.67730
7072.6000	-0.67980
7074.1000	-0.68150
7075.6000	-0.68370
7077.1000	-0.68600
7078.6000	-0.68740
7080.1000	-0.68960
7081.6000	-0.69180
7083.1000	-0.69410
7084.6000	-0.69600
7086.1000	-0.69780
7087.6000	-0.69970
7089.1000	-0.70180
7090.6000	-0.70370
7092.1000	-0.70570
7093.6000	-0.70700
7095.1000	-0.70950
7096.6000	-0.71160
7098.1000	-0.71330
7099.6000	-0.71550
7101.1000	-0.71760
7102.6000	-0.71910
7104.1000	-0.72140
7105.6000	-0.72280
7107.1000	-0.72520
7108.6000	-0.72700
7110.1000	-0.72860
7111.6000	-0.73040
7113.1000	-0.73230
7114.6000	-0.73440
7116.1000	-0.73650
7117.6000	-0.73820
7119.1000	-0.73990
7120.6000	-0.74170
7122.1000	-0.74290
7123.6000	-0.74500
7125.1000	-0.74620
7126.6000	-0.74820
7128.1000	-0.74950
7129.6000	-0.75160
7131.1000	-0.75400
7132.6000	-0.75520
7134.1000	-0.75760
7135.6000	-0.75940
7137.1000	-0.76150
7138.6000	-0.76280
7140.1000	-0.76520
7141.6000	-0.76720
7143.1000	-0.76880
7144.6000	-0.77130
7146.1000	-0.77270
7147.6000	-0.77460
7149.1000	-0.77650
7150.6000	-0.77860
7152.1000	-0.78040
7153.6000	-0.78260
7155.1000	-0.78390
7156.6000	-0.78610
7158.1000	-0.78810
7159.6000	-0.79010
7161.1000	-0.79180
7162.6000	-0.79350
7164.1000	-0.79530
7165.6000	-0.79740
7167.1000	-0.79910
7168.6000	-0.80100
7170.1000	-0.80250
7171.6000	-0.80490
7173.1000	-0.80690
7174.6000	-0.80870
7176.1000	-0.81060
7177.6000	-0.81220
7179.1000	-0.81350
7180.6000	-0.81590
7182.1000	-0.81770
7183.6000	-0.81960
7185.1000	-0.82180
7186.6000	-0.82350
7188.1000	-0.82550
7189.6000	-0.82740
7191.1000	-0.82870
7192.6000	-0.83040
7194.1000	-0.83220
7195.6000	-0.83440
7197.1000	-0.83640
7198.6000	-0.83820
7200.1000	-0.84000
7201.6000	-0.84160
7203.1000	-0.84350
7204.6000	-0.84540
7206.1000	-0.84730
7207.6000	-0.84920
7209.1000	-0.85110
7210.6000	-0.85280
7212.1000	-0.85420
7213.6000	-0.85640
7215.1000	-0.85820
7216.6000	-0.86030
7218.1000	-0.86200
7219.6000	-0.86360
7221.1000	-0.86560
7222.6000	-0.86740
7224.1000	-0.86890
7225.6000	-0.87080
7227.1000	-0.87290
7228.6000	-0.87440
